log,seed,method,k,n_groups,ratio_to_k,ari,nmi,v_measure,purity,sig_per_variant,group_sig_entropy
loop_process,1,global,,1,,,,,,1.0,1.3046268367410994
loop_process,1,kappa,,4,,,,,,1.0,0.0
loop_process,1,kappa_supported,,4,,,,,,1.0,0.0
loop_process,1,classical_variants,,4,,,,,,1.0,0.0
loop_process,1,translucent_variants,,4,,,,,,1.0,0.0
loop_process,1,cf_kmeans@auto,,2,,,,,,1.0,0.61338752966138
loop_process,1,cf_ward@auto,,2,,,,,,1.0,0.61338752966138
loop_process,1,ctx_kmeans@auto,,2,,,,,,1.0,0.61338752966138
loop_process,1,trace2vec@auto,,3,,,,,,1.0,0.2632497512208407
loop_process,1,enabled@auto,,2,,,,,,1.0,0.61338752966138
running_example,2,global,3.0,1,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.625,1.9182804451432358
running_example,2,kappa,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.3333179444220797
running_example,2,kappa_supported,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.3333179444220797
running_example,2,classical_variants,3.0,16,5.333333333333333,0.17682284257401698,0.3032062350893825,0.3032062350893825,0.7546666666666667,1.625,0.47598032648515304
running_example,2,translucent_variants,3.0,26,8.666666666666666,0.28437369995405937,0.5444465662265203,0.5444465662265204,1.0,1.0,0.0
running_example,2,cf_kmeans@k,3.0,3,1.0,0.1915870017671753,0.2763980350476101,0.2763980350476101,0.588,1.625,1.010267857362973
running_example,2,cf_kmeans@auto,3.0,8,2.6666666666666665,0.31769077890178177,0.37772533917761997,0.3777253391776199,0.7546666666666667,1.625,0.47815467852847005
running_example,2,cf_ward@k,3.0,3,1.0,0.2583262011825076,0.3635574275494611,0.3635574275494611,0.6553333333333333,1.625,0.77288837572566
running_example,2,cf_ward@auto,3.0,8,2.6666666666666665,0.31769077890178177,0.37772533917761997,0.3777253391776199,0.7546666666666667,1.625,0.47815467852847005
running_example,2,ctx_kmeans@k,3.0,3,1.0,0.2583262011825076,0.3635574275494611,0.3635574275494611,0.6553333333333333,1.625,0.77288837572566
running_example,2,ctx_kmeans@auto,3.0,8,2.6666666666666665,0.31769077890178177,0.37772533917761997,0.3777253391776199,0.7546666666666667,1.625,0.47815467852847005
running_example,2,trace2vec@k,3.0,3,1.0,0.1184158847576454,0.21952067639286674,0.21952067639286674,0.5293333333333333,1.0833333333333333,1.3957174622672552
running_example,2,trace2vec@auto,3.0,4,1.3333333333333333,0.06729367502990691,0.18923991898260392,0.18923991898260392,0.5106666666666667,1.2380952380952381,1.14351683581711
running_example,2,enabled@k,3.0,3,1.0,0.6412772233958364,0.7405475878252781,0.7405475878252782,0.8346666666666667,1.4444444444444444,0.3055009931769
running_example,2,enabled@auto,3.0,4,1.3333333333333333,0.8693769171501986,0.9048544592616494,0.9048544592616493,1.0,1.0,0.0
running_example,2,attr_clean@k,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.3333179444220797
running_example,2,attr_clean@auto,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.3333179444220797
running_example,2,attr_noisy@k,3.0,3,1.0,0.07659701029759104,0.11907263610420926,0.11907263610420928,0.4666666666666667,1.368421052631579,1.6555632408995329
running_example,2,attr_noisy@auto,3.0,8,2.6666666666666665,0.21846867474569695,0.36563294899727233,0.3656329489972723,0.7533333333333333,1.0,0.8736241980569084
running_example,2,attr_all@k,3.0,3,1.0,0.6412772233958364,0.740547587825278,0.7405475878252781,0.8346666666666667,1.0833333333333333,0.6388189375989797
running_example,2,attr_all@auto,3.0,2,0.6666666666666666,0.571101573676681,0.733680436651211,0.733680436651211,0.6666666666666666,1.0833333333333333,0.9999769166331195
running_example,2,attr_oracle@k,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.3333179444220797
running_example,2,attr_oracle@auto,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.3333179444220797
running_example_big,2,global,3.0,1,0.3333333333333333,0.0,0.0,0.0,0.3335,1.625,1.918096777509361
running_example_big,2,kappa,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.33296788300762975
running_example_big,2,kappa_supported,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.33296788300762975
running_example_big,2,classical_variants,3.0,16,5.333333333333333,0.17185781270042413,0.2993035472612356,0.29930354726123554,0.75475,1.625,0.47738420223965433
running_example_big,2,translucent_variants,3.0,26,8.666666666666666,0.2834993824167745,0.5433288684600036,0.5433288684600037,1.0,1.0,0.0
running_example_big,2,cf_kmeans@k,3.0,3,1.0,0.11272391604375068,0.1789347835619996,0.1789347835619996,0.5025,1.625,1.5836842935636202
running_example_big,2,cf_kmeans@auto,3.0,8,2.6666666666666665,0.3083587459725632,0.3739402184723386,0.37394021847233855,0.75475,1.625,0.4776655424405244
running_example_big,2,cf_ward@k,3.0,3,1.0,0.28517581650950197,0.38235178972086536,0.38235178972086536,0.67325,1.625,0.7601629441755096
running_example_big,2,cf_ward@auto,3.0,8,2.6666666666666665,0.3083587459725632,0.3739402184723386,0.37394021847233855,0.75475,1.625,0.4776655424405244
running_example_big,2,ctx_kmeans@k,3.0,3,1.0,0.28517581650950197,0.38235178972086536,0.38235178972086536,0.67325,1.625,0.7601629441755096
running_example_big,2,ctx_kmeans@auto,3.0,8,2.6666666666666665,0.4834145200139581,0.5283769545326393,0.5283769545326392,0.83975,1.4444444444444444,0.4542502995620533
running_example_big,2,trace2vec@k,3.0,3,1.0,0.20457683840984414,0.23391762171954905,0.23391762171954902,0.59525,1.0833333333333333,1.3822546290331024
running_example_big,2,trace2vec@auto,3.0,3,1.0,0.20457683840984414,0.23391762171954905,0.23391762171954902,0.59525,1.0833333333333333,1.3822546290331024
running_example_big,2,enabled@k,3.0,3,1.0,0.6316479342700565,0.7354528872762504,0.7354528872762504,0.82675,1.0,0.3089233463419571
running_example_big,2,enabled@auto,3.0,4,1.3333333333333333,0.8695623634126256,0.904901873173113,0.9049018731731131,1.0,1.0,0.0
running_example_big,2,attr_clean@k,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.33296788300762975
running_example_big,2,attr_clean@auto,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.33296788300762975
running_example_big,2,attr_noisy@k,3.0,3,1.0,0.30364442136841374,0.3290320958784353,0.32903209587843535,0.66975,1.1304347826086956,1.393271511418318
running_example_big,2,attr_noisy@auto,3.0,8,2.6666666666666665,0.29661000482696187,0.3820148362592076,0.3820148362592076,0.71025,1.04,0.8482199440745837
running_example_big,2,attr_all@k,3.0,3,1.0,0.44625261191971,0.6483184173869634,0.6483184173869635,0.66675,1.0833333333333333,0.9200968379919116
running_example_big,2,attr_all@auto,3.0,2,0.6666666666666666,0.5714897412565263,0.73376472327949,0.7337647232794899,0.66675,1.0833333333333333,0.9994518245114447
running_example_big,2,attr_oracle@k,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.33296788300762975
running_example_big,2,attr_oracle@auto,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.33296788300762975
k_view_k2,2,global,2.0,1,0.5,0.0,0.0,0.0,0.5,1.1666666666666667,2.2870003434343196
k_view_k2,2,kappa,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.2870003434343198
k_view_k2,2,kappa_supported,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.2870003434343198
k_view_k2,2,classical_variants,2.0,48,24.0,0.051071822615439105,0.22013898307851448,0.2201389830785145,0.91125,1.1666666666666667,0.09968541141315623
k_view_k2,2,translucent_variants,2.0,56,28.0,0.07321138852987027,0.32063340647179894,0.32063340647179894,1.0,1.0,0.0
k_view_k2,2,cf_kmeans@k,2.0,2,1.0,-0.0009430418555649862,0.00022175526640729154,0.00022175526640729154,0.50875,1.1666666666666667,2.2815755823035753
k_view_k2,2,cf_kmeans@auto,2.0,8,4.0,0.06413457099820605,0.17109540060832673,0.17109540060832673,0.75375,1.1666666666666667,1.5387726265931259
k_view_k2,2,cf_ward@k,2.0,2,1.0,0.07101741248555393,0.18972088730713185,0.18972088730713185,0.63375,1.1666666666666667,1.7987196697300274
k_view_k2,2,cf_ward@auto,2.0,8,4.0,0.24746862456338486,0.3643144659357291,0.3643144659357291,0.91125,1.1666666666666667,1.0323677257702326
k_view_k2,2,ctx_kmeans@k,2.0,2,1.0,0.2909003076377241,0.37337172817604797,0.373371728176048,0.77,1.1666666666666667,1.48819760612091
k_view_k2,2,ctx_kmeans@auto,2.0,7,3.5,0.5863497679363898,0.6103378379707147,0.6103378379707148,1.0,1.0,0.11070960961810372
k_view_k2,2,trace2vec@k,2.0,2,1.0,0.6638050824495088,0.558577228625307,0.5585772286253069,0.9075,1.018181818181818,1.6258306970630974
k_view_k2,2,trace2vec@auto,2.0,2,1.0,0.6638050824495088,0.558577228625307,0.5585772286253069,0.9075,1.018181818181818,1.6258306970630974
k_view_k2,2,enabled@k,2.0,2,1.0,0.2909003076377241,0.37337172817604797,0.373371728176048,0.77,1.1666666666666667,1.48819760612091
k_view_k2,2,enabled@auto,2.0,7,3.5,0.5838502991383343,0.6084574965119605,0.6084574965119605,1.0,1.0,0.0
k_view_k2,2,attr_clean@k,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.2870003434343198
k_view_k2,2,attr_clean@auto,2.0,3,1.5,0.992546852469465,0.9843194859772018,0.9843194859772019,1.0,1.0,0.8582403641607169
k_view_k2,2,attr_noisy@k,2.0,2,1.0,0.0023529099219114563,0.002602758204855561,0.002602758204855561,0.53,1.0566037735849056,2.2016257186002237
k_view_k2,2,attr_noisy@auto,2.0,7,3.5,0.09284331554564429,0.16689752449665246,0.16689752449665243,0.74625,1.018181818181818,1.7884105496840823
k_view_k2,2,attr_all@k,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.2870003434343198
k_view_k2,2,attr_all@auto,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.2870003434343198
k_view_k2,2,attr_oracle@k,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.2870003434343198
k_view_k2,2,attr_oracle@auto,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.2870003434343198
k_view_k3,2,global,3.0,1,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.1875,2.4429627296773693
k_view_k3,2,kappa,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.8580002289562132
k_view_k3,2,kappa_supported,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.8580002289562132
k_view_k3,2,classical_variants,3.0,48,16.0,0.37607587362001477,0.4125125442722719,0.4125125442722719,0.9,1.1875,0.10094718579337225
k_view_k3,2,translucent_variants,3.0,57,19.0,0.45209868732706743,0.5287590737253363,0.5287590737253363,1.0,1.0,0.0
k_view_k3,2,cf_kmeans@k,3.0,3,1.0,0.11037823950179083,0.17801508970635269,0.17801508970635269,0.5091666666666667,1.1875,2.2521427007421395
k_view_k3,2,cf_kmeans@auto,3.0,8,2.6666666666666665,0.2925487674772081,0.3546996484012691,0.35469964840126905,0.7333333333333333,1.1875,1.3471071709774411
k_view_k3,2,cf_ward@k,3.0,3,1.0,0.34932327793211404,0.44084640090543203,0.44084640090543203,0.6783333333333333,1.1875,1.754815568724956
k_view_k3,2,cf_ward@auto,3.0,8,2.6666666666666665,0.3196698509619773,0.45211165020856364,0.45211165020856364,0.7675,1.1875,1.1036491204640952
k_view_k3,2,ctx_kmeans@k,3.0,3,1.0,0.1664649660767077,0.3408657143117181,0.3408657143117181,0.5466666666666666,1.1875,1.2032222298444502
k_view_k3,2,ctx_kmeans@auto,3.0,4,1.3333333333333333,0.40034767801307275,0.6063957914622091,0.6063957914622091,0.6666666666666666,1.0178571428571428,0.998345642401582
k_view_k3,2,trace2vec@k,3.0,3,1.0,0.820899238186918,0.841091149320138,0.841091149320138,0.9333333333333333,1.0178571428571428,1.2001938786385615
k_view_k3,2,trace2vec@auto,3.0,2,0.6666666666666666,0.5710196779964222,0.733680436651211,0.733680436651211,0.6666666666666666,1.163265306122449,1.1435001717171598
k_view_k3,2,enabled@k,3.0,3,1.0,0.6573527838455517,0.7489500874010819,0.7489500874010819,0.8466666666666667,1.163265306122449,0.9921317374139399
k_view_k3,2,enabled@auto,3.0,8,2.6666666666666665,0.7763871745156771,0.7869870516759017,0.7869870516759018,1.0,1.0,0.0
k_view_k3,2,attr_clean@k,3.0,3,1.0,0.6008449045140634,0.7087330556239982,0.708733055623998,0.8,1.0178571428571428,1.4250630894712266
k_view_k3,2,attr_clean@auto,3.0,2,0.6666666666666666,0.5673644189181475,0.7179801981482107,0.7179801981482108,0.6666666666666666,1.0178571428571428,1.172915993255665
k_view_k3,2,attr_noisy@k,3.0,3,1.0,0.20465713127209698,0.2510304346685568,0.2510304346685568,0.59,1.0363636363636364,2.0696115546880627
k_view_k3,2,attr_noisy@auto,3.0,7,2.3333333333333335,0.42116056491378223,0.4562020538723795,0.45620205387237955,0.7858333333333334,1.0,1.613553772047426
k_view_k3,2,attr_all@k,3.0,3,1.0,0.5775213957994697,0.6965776269914633,0.6965776269914634,0.7691666666666667,1.0178571428571428,1.5184611029738255
k_view_k3,2,attr_all@auto,3.0,2,0.6666666666666666,0.5673644189181475,0.7179801981482107,0.7179801981482108,0.6666666666666666,1.0178571428571428,1.172915993255665
k_view_k3,2,attr_oracle@k,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.8580002289562132
k_view_k3,2,attr_oracle@auto,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.8580002289562132
k_view_k4,2,global,4.0,1,0.25,0.0,0.0,0.0,0.25,1.183673469387755,2.64350017171716
k_view_k4,2,kappa,4.0,4,1.0,1.0,1.0,1.0,1.0,1.0,0.6435001717171599
k_view_k4,2,kappa_supported,4.0,4,1.0,1.0,1.0,1.0,1.0,1.0,0.6435001717171599
k_view_k4,2,classical_variants,4.0,49,12.25,0.5840397895396736,0.5771586053466304,0.5771586053466304,0.925,1.183673469387755,0.09888703914452791
k_view_k4,2,translucent_variants,4.0,58,14.5,0.6347397529628022,0.6537201093077827,0.6537201093077826,1.0,1.0,0.0
k_view_k4,2,cf_kmeans@k,4.0,4,1.0,0.43225093038347634,0.5444047211639876,0.5444047211639875,0.650625,1.183673469387755,1.6081128862376817
k_view_k4,2,cf_kmeans@auto,4.0,8,2.0,0.5749288888521931,0.5956481911819164,0.5956481911819164,0.7875,1.183673469387755,1.398724765036984
k_view_k4,2,cf_ward@k,4.0,4,1.0,0.5660988124426332,0.6738453085956351,0.673845308595635,0.75875,1.183673469387755,1.316111676543717
k_view_k4,2,cf_ward@auto,4.0,8,2.0,0.5488674524072925,0.6615491855613737,0.6615491855613737,0.825625,1.183673469387755,0.9788908736770818
k_view_k4,2,ctx_kmeans@k,4.0,4,1.0,0.5066737676013112,0.6863467101771296,0.6863467101771296,0.695625,1.183673469387755,1.1046689717853915
k_view_k4,2,ctx_kmeans@auto,4.0,7,1.75,0.5793745931647836,0.738699782255542,0.7386997822555421,0.75,1.0175438596491229,0.3778471856226792
k_view_k4,2,trace2vec@k,4.0,4,1.0,0.6900846578198615,0.7425844058245501,0.74258440582455,0.84375,1.0175438596491229,1.2583216407241293
k_view_k4,2,trace2vec@auto,4.0,2,0.5,0.3329161451814769,0.5771596324111227,0.5771596324111227,0.5,1.16,1.2214813648386846
k_view_k4,2,enabled@k,4.0,4,1.0,0.758185392640703,0.8472407202624672,0.8472407202624672,0.87375,1.16,0.7550558959451369
k_view_k4,2,enabled@auto,4.0,8,2.0,0.8630604589746576,0.878221672473486,0.878221672473486,1.0,1.0,0.12425377643461956
k_view_k4,2,attr_clean@k,4.0,4,1.0,0.7133043860041327,0.8538721079719768,0.8538721079719767,0.751875,1.0175438596491229,0.5706261380144841
k_view_k4,2,attr_clean@auto,4.0,4,1.0,0.7133043860041327,0.8538721079719768,0.8538721079719767,0.751875,1.0175438596491229,0.5706261380144841
k_view_k4,2,attr_noisy@k,4.0,4,1.0,0.20950962345288934,0.3505970823401813,0.35059708234018133,0.50875,1.0357142857142858,2.0779540877085885
k_view_k4,2,attr_noisy@auto,4.0,7,1.75,0.3659203696615225,0.5091424559542364,0.5091424559542365,0.61625,1.0175438596491229,1.6290162356885562
k_view_k4,2,attr_all@k,4.0,4,1.0,0.5047214321759612,0.6565699734102112,0.6565699734102112,0.630625,1.0175438596491229,1.8269432351070467
k_view_k4,2,attr_all@auto,4.0,2,0.5,0.49953051643192486,0.6666666666666666,0.6666666666666666,0.5,1.0175438596491229,1.6435001717171598
k_view_k4,2,attr_oracle@k,4.0,4,1.0,1.0,1.0,1.0,1.0,1.0,0.6435001717171599
k_view_k4,2,attr_oracle@auto,4.0,4,1.0,1.0,1.0,1.0,1.0,1.0,0.6435001717171599
k_view_k5,2,global,5.0,1,0.2,0.0,0.0,0.0,0.2,1.1578947368421053,2.835695902690693
k_view_k5,2,kappa,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,0.5137678078033308
k_view_k5,2,kappa_supported,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,0.5137678078033308
k_view_k5,2,classical_variants,5.0,57,11.4,0.5362861893128233,0.618101183628123,0.6181011836281232,0.9416666666666667,1.1578947368421053,0.08385188561079589
k_view_k5,2,translucent_variants,5.0,66,13.2,0.5711071384453694,0.669719843074354,0.6697198430743541,1.0,1.0,0.0
k_view_k5,2,cf_kmeans@k,5.0,5,1.0,0.3350557424987578,0.46320212253314375,0.46320212253314375,0.5572222222222222,1.1578947368421053,1.7198714514297833
k_view_k5,2,cf_kmeans@auto,5.0,8,1.6,0.610741046662088,0.7040033174537569,0.704003317453757,0.8061111111111111,1.1578947368421053,1.2485158054210506
k_view_k5,2,cf_ward@k,5.0,5,1.0,0.610668344527794,0.7362950947612361,0.736295094761236,0.7538888888888889,1.1578947368421053,1.0986011872605919
k_view_k5,2,cf_ward@auto,5.0,8,1.6,0.6641076059374829,0.7658727249108422,0.7658727249108422,0.8561111111111112,1.1578947368421053,0.8684145017255718
k_view_k5,2,ctx_kmeans@k,5.0,5,1.0,0.6421399261355009,0.801003498484105,0.8010034984841051,0.7638888888888888,1.1578947368421053,0.7819616096831915
k_view_k5,2,ctx_kmeans@auto,5.0,2,0.4,0.2101565930045368,0.4743509876140318,0.4743509876140318,0.4,1.0153846153846153,2.284419519508327
k_view_k5,2,trace2vec@k,5.0,5,1.0,0.688860197538499,0.7721290115051008,0.7721290115051008,0.8,1.0,1.0485827692648793
k_view_k5,2,trace2vec@auto,5.0,2,0.4,0.2101565930045368,0.4743509876140318,0.4743509876140318,0.4,1.1379310344827587,1.3211048798770817
k_view_k5,2,enabled@k,5.0,5,1.0,0.7185991371475764,0.8649899302719998,0.8649899302719998,0.8,1.0,0.827634814950587
k_view_k5,2,enabled@auto,5.0,8,1.6,0.9033456393095349,0.9228510231091605,0.9228510231091605,1.0,1.0,0.24998499811332886
k_view_k5,2,attr_clean@k,5.0,5,1.0,0.7817709178381834,0.9032185379110752,0.903218537911075,0.8016666666666666,1.0153846153846153,0.4558472695778407
k_view_k5,2,attr_clean@auto,5.0,5,1.0,0.7817709178381834,0.9032185379110752,0.903218537911075,0.8016666666666666,1.0153846153846153,0.4558472695778407
k_view_k5,2,attr_noisy@k,5.0,5,1.0,0.3632199141506967,0.42867901102268097,0.4286790110226809,0.5861111111111111,1.0153846153846153,1.8524265382600213
k_view_k5,2,attr_noisy@auto,5.0,7,1.4,0.4049404808432219,0.44261053933435635,0.44261053933435635,0.6288888888888889,1.03125,1.8073657523018785
k_view_k5,2,attr_all@k,5.0,5,1.0,0.3829737105400552,0.5476178341411511,0.5476178341411511,0.6083333333333333,1.0,1.8652599529340936
k_view_k5,2,attr_all@auto,5.0,2,0.4,0.3744784422809458,0.589727521756157,0.5897275217561568,0.4,1.0153846153846153,1.9346910101147414
k_view_k5,2,attr_oracle@k,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,0.5137678078033308
k_view_k5,2,attr_oracle@auto,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,0.5137678078033308
partial_parallel,2,global,5.0,1,0.2,0.0,0.0,0.0,0.2,1.3692307692307693,3.8287582131054716
partial_parallel,2,kappa,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,1.5068301182181092
partial_parallel,2,kappa_supported,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,1.5068301182181092
partial_parallel,2,classical_variants,5.0,390,78.0,0.01248692817055826,0.25540831127800845,0.25540831127800845,0.661,1.3692307692307693,0.22011437292186575
partial_parallel,2,translucent_variants,5.0,534,106.8,0.025156378824215744,0.4302690976961163,0.43026909769611626,1.0,1.0,0.0
partial_parallel,2,cf_kmeans@k,5.0,5,1.0,0.0006773426930824076,0.003707156282991198,0.0037071562829911974,0.2245,1.3692307692307693,3.7988787936123023
partial_parallel,2,cf_kmeans@auto,5.0,2,0.4,-0.0006433139217883059,0.00017113960749192138,0.00017113960749192135,0.206,1.3692307692307693,3.823011160494498
partial_parallel,2,cf_ward@k,5.0,5,1.0,0.13959801445901435,0.24362769544748697,0.24362769544748697,0.435,1.3692307692307693,2.7330463302875883
partial_parallel,2,cf_ward@auto,5.0,2,0.4,0.1461718658003299,0.21034185806990385,0.2103418580699038,0.3915,1.3692307692307693,2.8609280006575926
partial_parallel,2,ctx_kmeans@k,5.0,5,1.0,0.13532688506172819,0.4193525234339003,0.4193525234339003,0.4,1.2191780821917808,2.5851027504606554
partial_parallel,2,ctx_kmeans@auto,5.0,5,1.0,0.13532688506172819,0.4193525234339003,0.4193525234339003,0.4,1.2191780821917808,2.5851027504606554
partial_parallel,2,trace2vec@k,5.0,5,1.0,0.13499231156361496,0.41246955310440214,0.4124695531044021,0.4,1.2191780821917808,2.6493534392802145
partial_parallel,2,trace2vec@auto,5.0,5,1.0,0.13499231156361496,0.41246955310440214,0.4124695531044021,0.4,1.2191780821917808,2.6493534392802145
partial_parallel,2,enabled@k,5.0,5,1.0,0.13667753411242206,0.42027424959347537,0.42027424959347537,0.4,1.2191780821917808,2.5622083229696537
partial_parallel,2,enabled@auto,5.0,8,1.6,0.1250164088955208,0.4015193510647704,0.4015193510647704,0.4,1.2191780821917808,1.8280559952306707
partial_parallel,2,attr_clean@k,5.0,5,1.0,0.5865312163024021,0.7370735563690907,0.7370735563690906,0.624,1.0875763747454175,2.7127542973312404
partial_parallel,2,attr_clean@auto,5.0,6,1.2,0.599326716132148,0.7555517980243345,0.7555517980243346,0.6325,1.0875763747454175,2.756778469248525
partial_parallel,2,attr_noisy@k,5.0,5,1.0,0.010319615931479105,0.014117655651985474,0.014117655651985476,0.2535,1.1265822784810127,3.7340887007569434
partial_parallel,2,attr_noisy@auto,5.0,7,1.4,0.014473392605809892,0.022013488602167716,0.022013488602167716,0.287,1.0701402805611222,3.655051826882604
partial_parallel,2,attr_all@k,5.0,5,1.0,0.5772920767657075,0.7220440842035899,0.7220440842035898,0.6575,1.0787878787878789,2.6059669173854063
partial_parallel,2,attr_all@auto,5.0,2,0.4,0.37453066332916146,0.589727521756156,0.589727521756156,0.4,1.165938864628821,2.926428074752128
partial_parallel,2,attr_oracle@k,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,1.5068301182181092
partial_parallel,2,attr_oracle@auto,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,1.5068301182181092
enterprise,2,global,5.0,1,0.2,0.0,0.0,0.0,0.2,1.0750107158165452,5.064927168516374
enterprise,2,kappa,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,2.7429990736290115
enterprise,2,kappa_supported,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,2.7429990736290115
enterprise,2,classical_variants,5.0,2333,466.6,0.0010968173133015845,0.32847254393605657,0.32847254393605657,0.941,1.0750107158165452,0.07345780869762626
enterprise,2,translucent_variants,5.0,2508,501.6,0.0011894037268357356,0.34386991363555097,0.3438699136355509,1.0,1.0,0.0
enterprise,2,cf_kmeans@k,5.0,5,1.0,0.25107176571566386,0.3327342543620723,0.3327342543620723,0.428,1.0750107158165452,4.0173091397249765
enterprise,2,cf_kmeans@auto,5.0,2,0.4,0.21030457298341085,0.4743509876140314,0.4743509876140314,0.4,1.0750107158165452,2.714374421018132
enterprise,2,cf_ward@k,5.0,5,1.0,0.3953256231402864,0.4922195003940013,0.4922195003940013,0.6053333333333333,1.0750107158165452,3.1481727520925533
enterprise,2,cf_ward@auto,5.0,2,0.4,0.21030457298341085,0.4743509876140314,0.4743509876140314,0.4,1.0750107158165452,2.714374421018132
enterprise,2,ctx_kmeans@k,5.0,5,1.0,0.33514202725776665,0.4423198636525517,0.44231986365255166,0.507,1.0750107158165452,2.7177616954482913
enterprise,2,ctx_kmeans@auto,5.0,2,0.4,0.21030457298341085,0.4743509876140314,0.4743509876140314,0.4,1.0750107158165452,2.714374421018132
enterprise,2,trace2vec@k,5.0,5,1.0,0.24555583959619678,0.3979758863800904,0.3979758863800904,0.41733333333333333,1.0398009950248757,4.097887752964109
enterprise,2,trace2vec@auto,5.0,2,0.4,0.0003284388042588822,0.000936705752489792,0.000936705752489792,0.21366666666666667,1.0750107158165452,5.051394890485017
enterprise,2,enabled@k,5.0,5,1.0,0.4997544172397069,0.5907683336610844,0.5907683336610845,0.6083333333333333,1.0398009950248757,2.7431009100206727
enterprise,2,enabled@auto,5.0,2,0.4,0.21030457298341085,0.4743509876140314,0.4743509876140314,0.4,1.0750107158165452,2.714374421018132
enterprise,2,attr_clean@k,5.0,5,1.0,0.66283189884029,0.7423062164705851,0.7423062164705851,0.7533333333333333,1.0015974440894568,3.6797360314284524
enterprise,2,attr_clean@auto,5.0,8,1.6,0.6387617990490229,0.7117130828550424,0.7117130828550424,0.7583333333333333,1.0015974440894568,3.337284624283053
enterprise,2,attr_noisy@k,5.0,5,1.0,-3.049763832339476e-06,0.0017510798741666893,0.0017510798741666896,0.22066666666666668,1.0153846153846153,5.01528623458216
enterprise,2,attr_noisy@auto,5.0,7,1.4,0.0006731456426219257,0.003159840210159328,0.003159840210159328,0.231,1.008443908323281,4.986910205890022
enterprise,2,attr_all@k,5.0,5,1.0,0.6646878658504212,0.7283395327130402,0.7283395327130402,0.765,1.0007980845969673,3.3764911416825973
enterprise,2,attr_all@auto,5.0,2,0.4,0.21011966682389527,0.4703460004702956,0.4703460004702956,0.4,1.0398009950248757,3.4777122133253875
enterprise,2,attr_oracle@k,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,2.7429990736290115
enterprise,2,attr_oracle@auto,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,2.7429990736290115
enterprise_xl,2,global,5.0,1,0.2,0.0,0.0,0.0,0.2,1.110608695652174,5.066180028280675
enterprise_xl,2,kappa,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,2.744251933393312
enterprise_xl,2,kappa_supported,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,2.744251933393312
enterprise_xl,2,classical_variants,5.0,2875,575.0,0.0011308723394681769,0.3142538897139778,0.31425388971397783,0.9195,1.110608695652174,0.10527941739657042
enterprise_xl,2,translucent_variants,5.0,3193,638.6,0.0012392829603264353,0.33610597576665063,0.33610597576665063,1.0,1.0,0.0
enterprise_xl,2,cf_kmeans@k,5.0,5,1.0,0.26512084404001335,0.3428520622052971,0.3428520622052972,0.451,1.110608695652174,3.993155692275728
enterprise_xl,2,cf_kmeans@auto,5.0,2,0.4,0.21036003422628846,0.47435098761403194,0.47435098761403194,0.4,1.110608695652174,2.71515745837082
enterprise_xl,2,cf_ward@k,5.0,5,1.0,0.2736579451577191,0.41318804982236973,0.41318804982236973,0.518,1.110608695652174,3.1486238414105303
