seed,noise,noise_mode,realised_noise,n_added,n_dropped,method,k,n_groups,n_models,ari,nmi,v_measure,homogeneity,completeness,purity,fitness,precision,f1,generalization,simplicity,translucent_fitness,translucent_precision,translucent_f1
1,0.05,activitygen,0.05475,399,39,trace2vec@auto,4,2,0,0.495,0.655,0.655,0.49159153610965933,0.9831944198472893,0.5,,,,,,,,
1,0.05,activitygen,0.05475,399,39,enabled@k,4,4,0,0.33,0.567,0.567,0.40581576027074096,0.9393428217395144,0.501,,,,,,,,
1,0.05,activitygen,0.05475,399,39,enabled@auto,4,2,0,0.0,0.018,0.018,0.009088983783087796,0.24535516448704306,0.259,,,,,,,,
1,0.05,activitygen,0.05475,399,39,attr_clean@k,4,4,0,0.654,0.727,0.727,0.6660248927700385,0.799400132769376,0.732,,,,,,,,
1,0.05,activitygen,0.05475,399,39,attr_clean@auto,4,7,0,0.881,0.846,0.846,0.9148482389287574,0.786976945703106,0.96,,,,,,,,
1,0.05,activitygen,0.05475,399,39,attr_noisy@k,4,4,0,0.06,0.071,0.071,0.07058856965788424,0.07089453781240129,0.416,,,,,,,,
1,0.05,activitygen,0.05475,399,39,attr_noisy@auto,4,7,0,0.079,0.103,0.103,0.12191392479389788,0.08888830759673835,0.472,,,,,,,,
1,0.05,activitygen,0.05475,399,39,attr_all@k,4,4,0,0.364,0.404,0.404,0.3803551646944267,0.43144958444838083,0.617,,,,,,,,
1,0.05,activitygen,0.05475,399,39,attr_all@auto,4,3,0,0.714,0.857,0.857,0.75,1.0,0.75,,,,,,,,
1,0.05,activitygen,0.05475,399,39,attr_oracle@k,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
1,0.05,activitygen,0.05475,399,39,attr_oracle@auto,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
1,0.1,activitygen,0.10575,781,65,global,4,1,0,0.0,0.0,0.0,0.0,1.0,0.25,,,,,,,,
1,0.1,activitygen,0.10575,781,65,kappa,4,456,0,0.286,0.462,0.462,1.0,0.299979296806768,1.0,,,,,,,,
1,0.1,activitygen,0.10575,781,65,kappa_supported,4,4,0,0.989,0.983,0.983,0.9831715304435422,0.9832056655060699,0.996,,,,,,,,
1,0.1,activitygen,0.10575,781,65,classical_variants,4,93,0,0.221,0.494,0.494,0.8737032452687667,0.34405715832050004,0.921,,,,,,,,
1,0.1,activitygen,0.10575,781,65,translucent_variants,4,624,0,0.064,0.389,0.389,1.0,0.2416560165552515,1.0,,,,,,,,
1,0.1,activitygen,0.10575,781,65,cf_kmeans@k,4,4,0,0.624,0.708,0.708,0.6674204747549922,0.7535148032471249,0.788,,,,,,,,
1,0.1,activitygen,0.10575,781,65,cf_kmeans@auto,4,8,0,0.398,0.62,0.62,0.7500821525952162,0.5284147930553877,0.806,,,,,,,,
1,0.1,activitygen,0.10575,781,65,cf_ward@k,4,4,0,0.696,0.765,0.765,0.7414842163102602,0.7898898298271921,0.845,,,,,,,,
1,0.1,activitygen,0.10575,781,65,cf_ward@auto,4,8,0,0.478,0.638,0.638,0.7460048372227179,0.558072686669178,0.845,,,,,,,,
1,0.1,activitygen,0.10575,781,65,ctx_kmeans@k,4,4,0,0.712,0.847,0.847,0.7500733521482181,0.9738704535643455,0.751,,,,,,,,
1,0.1,activitygen,0.10575,781,65,ctx_kmeans@auto,4,2,0,0.333,0.577,0.577,0.40563906222956586,0.9999999999999988,0.5,,,,,,,,
1,0.1,activitygen,0.10575,781,65,trace2vec@k,4,4,0,0.562,0.648,0.648,0.6394193581627958,0.6565001264592989,0.726,,,,,,,,
1,0.1,activitygen,0.10575,781,65,trace2vec@auto,4,2,0,0.495,0.654,0.654,0.49059440991943043,0.9811888198388609,0.5,,,,,,,,
1,0.1,activitygen,0.10575,781,65,enabled@k,4,4,0,0.708,0.848,0.848,0.7483774437510816,0.9785238224849024,0.749,,,,,,,,
1,0.1,activitygen,0.10575,781,65,enabled@auto,4,2,0,0.333,0.577,0.577,0.40563906222956586,0.9999999999999988,0.5,,,,,,,,
1,0.1,activitygen,0.10575,781,65,attr_clean@k,4,4,0,0.904,0.896,0.896,0.8954201890243685,0.8959912390667516,0.962,,,,,,,,
1,0.1,activitygen,0.10575,781,65,attr_clean@auto,4,7,0,0.862,0.829,0.829,0.9001800917360796,0.7683244720542233,0.951,,,,,,,,
1,0.1,activitygen,0.10575,781,65,attr_noisy@k,4,4,0,0.026,0.032,0.032,0.03150810503768881,0.03154672794629176,0.349,,,,,,,,
1,0.1,activitygen,0.10575,781,65,attr_noisy@auto,4,7,0,0.055,0.075,0.075,0.08967842096468409,0.06437632562432218,0.428,,,,,,,,
1,0.1,activitygen,0.10575,781,65,attr_all@k,4,4,0,0.61,0.663,0.663,0.6626137132481712,0.6627874394488567,0.734,,,,,,,,
1,0.1,activitygen,0.10575,781,65,attr_all@auto,4,2,0,0.286,0.43,0.43,0.304861009837899,0.728350845809402,0.487,,,,,,,,
1,0.1,activitygen,0.10575,781,65,attr_oracle@k,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
1,0.1,activitygen,0.10575,781,65,attr_oracle@auto,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
1,0.15,activitygen,0.151,1113,95,global,4,1,0,0.0,0.0,0.0,0.0,1.0,0.25,,,,,,,,
1,0.15,activitygen,0.151,1113,95,kappa,4,600,0,0.125,0.404,0.404,1.0,0.2528837538955792,1.0,,,,,,,,
1,0.15,activitygen,0.151,1113,95,kappa_supported,4,4,0,0.971,0.963,0.963,0.9623967900556136,0.9626556609669893,0.989,,,,,,,,
1,0.15,activitygen,0.151,1113,95,classical_variants,4,92,0,0.223,0.499,0.499,0.8827202719328748,0.3473817389522692,0.925,,,,,,,,
1,0.15,activitygen,0.151,1113,95,translucent_variants,4,757,0,0.027,0.363,0.363,1.0000000000000002,0.2218595342250005,1.0,,,,,,,,
1,0.15,activitygen,0.151,1113,95,cf_kmeans@k,4,4,0,0.637,0.724,0.724,0.6938989256419318,0.7578739037274898,0.812,,,,,,,,
1,0.15,activitygen,0.151,1113,95,cf_kmeans@auto,4,8,0,0.382,0.592,0.592,0.7195932994160094,0.5028317503374227,0.818,,,,,,,,
1,0.15,activitygen,0.151,1113,95,cf_ward@k,4,4,0,0.724,0.782,0.782,0.764675619167745,0.800274144988994,0.866,,,,,,,,
1,0.15,activitygen,0.151,1113,95,cf_ward@auto,4,8,0,0.498,0.655,0.655,0.7740402396605839,0.5681759335665153,0.866,,,,,,,,
1,0.15,activitygen,0.151,1113,95,ctx_kmeans@k,4,4,0,0.995,0.992,0.992,0.991585765221771,0.9915972099228683,0.998,,,,,,,,
1,0.15,activitygen,0.151,1113,95,ctx_kmeans@auto,4,2,0,0.333,0.577,0.577,0.40563906222956586,0.9999999999999988,0.5,,,,,,,,
1,0.15,activitygen,0.151,1113,95,trace2vec@k,4,4,0,0.615,0.659,0.659,0.6591591798557038,0.6597174909560833,0.762,,,,,,,,
1,0.15,activitygen,0.151,1113,95,trace2vec@auto,4,6,0,0.555,0.616,0.616,0.6836039105626379,0.5611894693743622,0.811,,,,,,,,
1,0.15,activitygen,0.151,1113,95,enabled@k,4,4,0,0.33,0.566,0.566,0.4084441495379429,0.9212412934298574,0.505,,,,,,,,
1,0.15,activitygen,0.151,1113,95,enabled@auto,4,2,0,0.0,0.006,0.006,0.0030097871914896985,0.20430232795754588,0.253,,,,,,,,
1,0.15,activitygen,0.151,1113,95,attr_clean@k,4,4,0,0.898,0.894,0.894,0.8934266066323557,0.8944477735427094,0.959,,,,,,,,
1,0.15,activitygen,0.151,1113,95,attr_clean@auto,4,7,0,0.807,0.77,0.77,0.8544818537629849,0.7006128599161638,0.922,,,,,,,,
1,0.15,activitygen,0.151,1113,95,attr_noisy@k,4,4,0,0.021,0.023,0.023,0.02340757408593492,0.02352394037404408,0.343,,,,,,,,
1,0.15,activitygen,0.151,1113,95,attr_noisy@auto,4,7,0,0.018,0.028,0.028,0.03369409171700046,0.024191473143030034,0.346,,,,,,,,
1,0.15,activitygen,0.151,1113,95,attr_all@k,4,4,0,0.585,0.637,0.637,0.6369351199150927,0.6374556716353015,0.737,,,,,,,,
1,0.15,activitygen,0.151,1113,95,attr_all@auto,4,8,0,0.231,0.239,0.239,0.29557675800480576,0.2002400096379825,0.542,,,,,,,,
1,0.15,activitygen,0.151,1113,95,attr_oracle@k,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
1,0.15,activitygen,0.151,1113,95,attr_oracle@auto,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
1,0.2,activitygen,0.199125,1466,127,global,4,1,0,0.0,0.0,0.0,0.0,1.0,0.25,,,,,,,,
1,0.2,activitygen,0.199125,1466,127,kappa,4,702,0,0.066,0.378,0.378,1.0000000000000002,0.23323893480176494,1.0,,,,,,,,
1,0.2,activitygen,0.199125,1466,127,kappa_supported,4,4,0,0.945,0.933,0.933,0.9323399637035513,0.9330340870866434,0.979,,,,,,,,
1,0.2,activitygen,0.199125,1466,127,classical_variants,4,92,0,0.226,0.498,0.498,0.8859424376867632,0.34665230956360904,0.932,,,,,,,,
1,0.2,activitygen,0.199125,1466,127,translucent_variants,4,834,0,0.016,0.353,0.353,1.0000000000000002,0.2139907936197547,1.0,,,,,,,,
1,0.2,activitygen,0.199125,1466,127,cf_kmeans@k,4,4,0,0.64,0.724,0.724,0.6899085964495093,0.7611567727539723,0.806,,,,,,,,
1,0.2,activitygen,0.199125,1466,127,cf_kmeans@auto,4,8,0,0.458,0.6,0.6,0.7074007290282802,0.5212319747457183,0.819,,,,,,,,
1,0.2,activitygen,0.199125,1466,127,cf_ward@k,4,4,0,0.724,0.781,0.781,0.7641390656046672,0.799592634461506,0.866,,,,,,,,
1,0.2,activitygen,0.199125,1466,127,cf_ward@auto,4,8,0,0.495,0.652,0.652,0.7691331209963705,0.5663618903225462,0.866,,,,,,,,
1,0.2,activitygen,0.199125,1466,127,ctx_kmeans@k,4,4,0,0.845,0.887,0.887,0.8809483822950598,0.8930144641975754,0.932,,,,,,,,
1,0.2,activitygen,0.199125,1466,127,ctx_kmeans@auto,4,2,0,0.333,0.577,0.577,0.40563906222956586,0.9999999999999988,0.5,,,,,,,,
1,0.2,activitygen,0.199125,1466,127,trace2vec@k,4,4,0,0.691,0.743,0.743,0.7327754438201204,0.7529595396993846,0.862,,,,,,,,
1,0.2,activitygen,0.199125,1466,127,trace2vec@auto,4,2,0,0.487,0.635,0.635,0.47655552253805733,0.9531110450761147,0.5,,,,,,,,
1,0.2,activitygen,0.199125,1466,127,enabled@k,4,4,0,0.71,0.846,0.846,0.7473059543254807,0.9745742268104403,0.753,,,,,,,,
1,0.2,activitygen,0.199125,1466,127,enabled@auto,4,2,0,0.333,0.577,0.577,0.40563906222956586,0.9999999999999988,0.5,,,,,,,,
1,0.2,activitygen,0.199125,1466,127,attr_clean@k,4,4,0,0.889,0.885,0.885,0.8849334127832681,0.8857570672992263,0.955,,,,,,,,
1,0.2,activitygen,0.199125,1466,127,attr_clean@auto,4,7,0,0.806,0.773,0.773,0.8549867772628632,0.7055632349929517,0.921,,,,,,,,
1,0.2,activitygen,0.199125,1466,127,attr_noisy@k,4,4,0,0.006,0.01,0.01,0.010089363726077173,0.010140637044164652,0.297,,,,,,,,
1,0.2,activitygen,0.199125,1466,127,attr_noisy@auto,4,7,0,0.006,0.013,0.013,0.015019367826571338,0.010771485797520127,0.313,,,,,,,,
1,0.2,activitygen,0.199125,1466,127,attr_all@k,4,4,0,0.889,0.884,0.884,0.8831285925460494,0.8839402522891627,0.955,,,,,,,,
1,0.2,activitygen,0.199125,1466,127,attr_all@auto,4,8,0,0.129,0.175,0.175,0.21730224943635432,0.14616023359021332,0.45,,,,,,,,
1,0.2,activitygen,0.199125,1466,127,attr_oracle@k,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
1,0.2,activitygen,0.199125,1466,127,attr_oracle@auto,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
1,0.3,activitygen,0.307125,2277,180,global,4,1,0,0.0,0.0,0.0,0.0,1.0,0.25,,,,,,,,
1,0.3,activitygen,0.307125,2277,180,kappa,4,874,0,0.01,0.347,0.347,1.0000000000000002,0.20997587193001163,1.0,,,,,,,,
1,0.3,activitygen,0.307125,2277,180,kappa_supported,4,3,0,0.545,0.601,0.601,0.5364493017048926,0.6820515732928618,0.723,,,,,,,,
1,0.3,activitygen,0.307125,2277,180,classical_variants,4,95,0,0.226,0.5,0.5,0.8878056880701453,0.34825693174884353,0.929,,,,,,,,
1,0.3,activitygen,0.307125,2277,180,translucent_variants,4,953,0,0.002,0.338,0.338,1.0000000000000002,0.20354261875945912,1.0,,,,,,,,
1,0.3,activitygen,0.307125,2277,180,cf_kmeans@k,4,4,0,0.676,0.761,0.761,0.7227729197460059,0.8025201597378436,0.813,,,,,,,,
1,0.3,activitygen,0.307125,2277,180,cf_kmeans@auto,4,8,0,0.431,0.584,0.584,0.6832116724863818,0.5094136370192489,0.785,,,,,,,,
1,0.3,activitygen,0.307125,2277,180,cf_ward@k,4,4,0,0.735,0.838,0.838,0.8091131994150068,0.8695634937455644,0.85,,,,,,,,
1,0.3,activitygen,0.307125,2277,180,cf_ward@auto,4,8,0,0.537,0.684,0.684,0.812652205450099,0.5901968804048446,0.85,,,,,,,,
1,0.3,activitygen,0.307125,2277,180,ctx_kmeans@k,4,4,0,0.841,0.885,0.885,0.8787394459938568,0.8915141326988454,0.93,,,,,,,,
1,0.3,activitygen,0.307125,2277,180,ctx_kmeans@auto,4,2,0,0.333,0.577,0.577,0.40563906222956586,0.9999999999999988,0.5,,,,,,,,
1,0.3,activitygen,0.307125,2277,180,trace2vec@k,4,4,0,0.582,0.649,0.649,0.6405959945941461,0.6580181811474604,0.797,,,,,,,,
1,0.3,activitygen,0.307125,2277,180,trace2vec@auto,4,2,0,0.48,0.617,0.617,0.46277065011694596,0.9255519825764212,0.498,,,,,,,,
1,0.3,activitygen,0.307125,2277,180,enabled@k,4,4,0,0.702,0.834,0.834,0.7358887294813695,0.9622237662219657,0.748,,,,,,,,
1,0.3,activitygen,0.307125,2277,180,enabled@auto,4,2,0,0.0,0.015,0.015,0.008056571480993684,0.15161930007599647,0.26,,,,,,,,
1,0.3,activitygen,0.307125,2277,180,attr_clean@k,4,4,0,0.88,0.88,0.88,0.878948641070441,0.880160137869518,0.951,,,,,,,,
1,0.3,activitygen,0.307125,2277,180,attr_clean@auto,4,6,0,0.77,0.727,0.727,0.7916942334702336,0.671924597033876,0.898,,,,,,,,
1,0.3,activitygen,0.307125,2277,180,attr_noisy@k,4,4,0,0.001,0.005,0.005,0.004762390523299336,0.004768834800747601,0.284,,,,,,,,
1,0.3,activitygen,0.307125,2277,180,attr_noisy@auto,4,7,0,0.001,0.007,0.007,0.008222424983980325,0.005877968454745242,0.298,,,,,,,,
1,0.3,activitygen,0.307125,2277,180,attr_all@k,4,4,0,0.885,0.884,0.884,0.8834320013796767,0.8847304936081402,0.953,,,,,,,,
1,0.3,activitygen,0.307125,2277,180,attr_all@auto,4,8,0,0.147,0.175,0.175,0.21784931989972525,0.1464256463139665,0.442,,,,,,,,
1,0.3,activitygen,0.307125,2277,180,attr_oracle@k,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
1,0.3,activitygen,0.307125,2277,180,attr_oracle@auto,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
1,0.4,activitygen,0.407125,3022,235,global,4,1,0,0.0,0.0,0.0,0.0,1.0,0.25,,,,,,,,
1,0.4,activitygen,0.407125,3022,235,kappa,4,961,0,0.001,0.337,0.337,1.0000000000000002,0.20280960513202698,1.0,,,,,,,,
1,0.4,activitygen,0.407125,3022,235,kappa_supported,4,1,0,0.0,0.0,0.0,0.0,1.0,0.25,,,,,,,,
1,0.4,activitygen,0.407125,3022,235,classical_variants,4,95,0,0.224,0.495,0.495,0.8745497430720678,0.3454388515495438,0.92,,,,,,,,
1,0.4,activitygen,0.407125,3022,235,translucent_variants,4,991,0,0.0,0.335,0.335,1.0000000000000002,0.20104979589109967,1.0,,,,,,,,
1,0.4,activitygen,0.407125,3022,235,cf_kmeans@k,4,4,0,0.535,0.681,0.681,0.6409207852997042,0.7270330844433828,0.732,,,,,,,,
1,0.4,activitygen,0.407125,3022,235,cf_kmeans@auto,4,8,0,0.353,0.564,0.564,0.682578067381975,0.4799467080564898,0.791,,,,,,,,
1,0.4,activitygen,0.407125,3022,235,cf_ward@k,4,4,0,0.708,0.772,0.772,0.7513476773373028,0.7939798557387888,0.854,,,,,,,,
1,0.4,activitygen,0.407125,3022,235,cf_ward@auto,4,8,0,0.488,0.646,0.646,0.7577404263816752,0.5635453952288535,0.854,,,,,,,,
1,0.4,activitygen,0.407125,3022,235,ctx_kmeans@k,4,4,0,0.818,0.874,0.874,0.865120673866293,0.8830102274055591,0.917,,,,,,,,
1,0.4,activitygen,0.407125,3022,235,ctx_kmeans@auto,4,3,0,0.714,0.857,0.857,0.75,1.0,0.75,,,,,,,,
1,0.4,activitygen,0.407125,3022,235,trace2vec@k,4,4,0,0.546,0.614,0.614,0.6069881070857113,0.6210283138482471,0.78,,,,,,,,
1,0.4,activitygen,0.407125,3022,235,trace2vec@auto,4,2,0,0.48,0.623,0.623,0.46724966047661515,0.9346719294776629,0.5,,,,,,,,
1,0.4,activitygen,0.407125,3022,235,enabled@k,4,4,0,0.67,0.778,0.778,0.7074652000563215,0.8645019828762143,0.737,,,,,,,,
1,0.4,activitygen,0.407125,3022,235,enabled@auto,4,2,0,0.001,0.018,0.018,0.009684718014631298,0.14892824746876535,0.264,,,,,,,,
1,0.4,activitygen,0.407125,3022,235,attr_clean@k,4,4,0,0.876,0.876,0.876,0.8753710521716801,0.8765776178094846,0.949,,,,,,,,
1,0.4,activitygen,0.407125,3022,235,attr_clean@auto,4,6,0,0.762,0.72,0.72,0.7848800318861372,0.6649884431286593,0.894,,,,,,,,
1,0.4,activitygen,0.407125,3022,235,attr_noisy@k,4,4,0,0.001,0.004,0.004,0.00416059837122101,0.004166228327463316,0.285,,,,,,,,
1,0.4,activitygen,0.407125,3022,235,attr_noisy@auto,4,7,0,-0.0,0.005,0.005,0.006503376123161522,0.004642625083781579,0.289,,,,,,,,
1,0.4,activitygen,0.407125,3022,235,attr_all@k,4,4,0,0.878,0.877,0.877,0.8762118903594125,0.8774493518007004,0.95,,,,,,,,
1,0.4,activitygen,0.407125,3022,235,attr_all@auto,4,8,0,0.076,0.121,0.121,0.15043723122538558,0.10065357551263106,0.392,,,,,,,,
1,0.4,activitygen,0.407125,3022,235,attr_oracle@k,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
1,0.4,activitygen,0.407125,3022,235,attr_oracle@auto,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
2,0.0,balanced,0.0,0,0,global,4,1,1,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.316,0.481,0.951,0.623,0.615,0.524,0.566
2,0.0,balanced,0.0,0,0,kappa,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999,1.0,0.922,0.827,1.0,1.0,1.0
2,0.0,balanced,0.0,0,0,kappa_supported,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999,1.0,0.922,0.827,1.0,1.0,1.0
2,0.0,balanced,0.0,0,0,classical_variants,4,93,93,0.222,0.497,0.497,0.8756637044860941,0.3468315214171294,0.92,1.0,1.0,1.0,0.759,1.0,0.904,1.0,0.949
2,0.0,balanced,0.0,0,0,translucent_variants,4,95,95,0.272,0.548,0.548,0.9999999999999996,0.3774883092162588,1.0,1.0,1.0,1.0,0.75,1.0,0.904,1.0,0.949
2,0.0,balanced,0.0,0,0,cf_kmeans@k,4,4,4,0.629,0.8,0.8,0.7499999999999999,0.8571485102495807,0.75,1.0,0.999,0.999,0.92,0.769,0.97,1.0,0.985
2,0.0,balanced,0.0,0,0,cf_kmeans@auto,4,2,2,0.333,0.577,0.577,0.40563906222956586,0.9999999999999988,0.5,1.0,0.601,0.751,0.939,0.675,0.837,0.798,0.817
2,0.0,balanced,0.0,0,0,cf_ward@k,4,4,4,0.634,0.802,0.802,0.7499999999999999,0.8626678885812427,0.75,1.0,0.999,1.0,0.921,0.771,0.971,1.0,0.985
2,0.0,balanced,0.0,0,0,cf_ward@auto,4,2,2,0.333,0.577,0.577,0.40563906222956586,0.9999999999999988,0.5,1.0,0.601,0.751,0.939,0.675,0.837,0.798,0.817
2,0.0,balanced,0.0,0,0,ctx_kmeans@k,4,4,4,0.629,0.8,0.8,0.7499999999999999,0.8572842434001265,0.75,1.0,0.999,1.0,0.918,0.766,0.97,1.0,0.985
2,0.0,balanced,0.0,0,0,ctx_kmeans@auto,4,3,3,0.714,0.857,0.857,0.75,1.0,0.75,1.0,0.999,1.0,0.927,0.76,0.977,1.0,0.988
2,0.0,balanced,0.0,0,0,trace2vec@k,4,4,4,0.659,0.755,0.755,0.7328104296573947,0.7784775944519655,0.803,1.0,0.9,0.947,0.915,0.795,0.957,0.942,0.949
2,0.0,balanced,0.0,0,0,trace2vec@auto,4,2,2,0.4,0.508,0.508,0.38057801835787214,0.7641773740196409,0.5,1.0,0.788,0.881,0.916,0.708,0.861,0.864,0.862
2,0.0,balanced,0.0,0,0,enabled@k,4,4,4,0.629,0.8,0.8,0.7499999999999999,0.8572842434001265,0.75,1.0,0.999,1.0,0.918,0.766,0.97,1.0,0.985
2,0.0,balanced,0.0,0,0,enabled@auto,4,3,3,0.714,0.857,0.857,0.75,1.0,0.75,1.0,0.999,1.0,0.927,0.76,0.977,1.0,0.988
2,0.0,balanced,0.0,0,0,attr_clean@k,4,4,4,0.712,0.851,0.851,0.7520116347635417,0.9807072932813528,0.754,1.0,0.892,0.943,0.928,0.786,0.956,0.924,0.94
2,0.0,balanced,0.0,0,0,attr_clean@auto,4,5,5,0.995,0.993,0.993,0.9999999999999999,0.9854219131668424,1.0,1.0,0.997,0.999,0.92,0.827,0.999,0.999,0.999
2,0.0,balanced,0.0,0,0,attr_noisy@k,4,4,4,0.139,0.218,0.218,0.2101315455974826,0.2272330720920417,0.481,1.0,0.383,0.553,0.897,0.636,0.692,0.622,0.655
2,0.0,balanced,0.0,0,0,attr_noisy@auto,4,8,8,0.208,0.317,0.317,0.3721689380911844,0.27558057930891444,0.606,1.0,0.407,0.579,0.864,0.661,0.75,0.678,0.712
2,0.0,balanced,0.0,0,0,attr_all@k,4,4,4,0.68,0.759,0.759,0.7571723455015043,0.7608795947720356,0.799,1.0,0.86,0.925,0.916,0.785,0.956,0.924,0.94
2,0.0,balanced,0.0,0,0,attr_all@auto,4,2,2,0.333,0.577,0.577,0.40563906222956586,0.9999999999999988,0.5,1.0,0.678,0.808,0.939,0.683,0.837,0.79,0.813
2,0.0,balanced,0.0,0,0,attr_oracle@k,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999,1.0,0.922,0.827,1.0,1.0,1.0
2,0.0,balanced,0.0,0,0,attr_oracle@auto,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999,1.0,0.922,0.827,1.0,1.0,1.0
2,0.0,balanced,0.0,0,0,kappa_identifier,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999,1.0,0.922,0.827,1.0,1.0,1.0
2,0.05,balanced,0.052625,356,65,global,4,1,1,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.541,0.702,0.948,0.647,0.729,0.84,0.78
2,0.05,balanced,0.052625,356,65,kappa,4,275,275,0.551,0.58,0.58,0.9999999999999997,0.4083621022668337,1.0,1.0,0.926,0.962,0.632,0.863,0.946,0.968,0.957
2,0.05,balanced,0.052625,356,65,kappa_supported,4,4,4,0.995,0.991,0.991,0.9905886391238778,0.9905972254040174,0.998,1.0,0.946,0.972,0.897,0.81,0.968,0.969,0.969
2,0.05,balanced,0.052625,356,65,classical_variants,4,94,94,0.223,0.492,0.492,0.8702080019368106,0.34323198495635976,0.92,1.0,0.986,0.993,0.756,1.0,0.899,1.0,0.947
2,0.05,balanced,0.052625,356,65,translucent_variants,4,417,417,0.129,0.435,0.435,1.0,0.27766931656722743,1.0,1.0,1.0,1.0,0.47,1.0,0.896,1.0,0.945
2,0.05,balanced,0.052625,356,65,cf_kmeans@k,4,4,4,0.755,0.846,0.846,0.8246799533241386,0.8684611603131429,0.871,1.0,0.816,0.899,0.904,0.739,0.927,0.936,0.931
2,0.05,balanced,0.052625,356,65,cf_kmeans@auto,4,8,8,0.398,0.618,0.618,0.7498968768458839,0.5251314227297688,0.81,1.0,0.839,0.913,0.885,0.819,0.851,0.822,0.836
2,0.05,balanced,0.052625,356,65,cf_ward@k,4,4,4,0.699,0.766,0.766,0.7436430837265079,0.7907188244570275,0.847,1.0,0.917,0.956,0.923,0.831,0.947,0.963,0.955
2,0.05,balanced,0.052625,356,65,cf_ward@auto,4,8,8,0.439,0.638,0.638,0.7673659086619193,0.5453724936523926,0.847,1.0,0.915,0.956,0.898,0.857,0.931,0.97,0.95
2,0.05,balanced,0.052625,356,65,ctx_kmeans@k,4,4,4,0.987,0.982,0.982,0.9822477926204751,0.982318656657912,0.995,1.0,0.98,0.99,0.921,0.824,0.98,0.986,0.983
2,0.05,balanced,0.052625,356,65,ctx_kmeans@auto,4,2,2,0.333,0.577,0.577,0.40563906222956586,0.9999999999999988,0.5,1.0,0.848,0.918,0.934,0.696,0.886,0.918,0.902
2,0.05,balanced,0.052625,356,65,trace2vec@k,4,4,4,0.407,0.562,0.562,0.5310383845033586,0.5979019407997397,0.643,1.0,0.761,0.864,0.918,0.724,0.868,0.85,0.859
2,0.05,balanced,0.052625,356,65,trace2vec@auto,4,2,2,0.499,0.667,0.667,0.5,1.0,0.5,1.0,0.897,0.946,0.934,0.719,0.924,0.94,0.932
2,0.05,balanced,0.052625,356,65,enabled@k,4,4,4,0.712,0.849,0.849,0.7467950452641591,0.9827536795158585,0.751,1.0,0.795,0.886,0.903,0.75,0.912,0.912,0.912
2,0.05,balanced,0.052625,356,65,enabled@auto,4,4,4,0.712,0.849,0.849,0.7467950452641591,0.9827536795158585,0.751,1.0,0.795,0.886,0.903,0.75,0.912,0.912,0.912
2,0.05,balanced,0.052625,356,65,attr_clean@k,4,4,4,0.655,0.736,0.736,0.6677295465863555,0.819305388998115,0.738,1.0,0.491,0.658,0.879,0.728,0.73,0.742,0.736
2,0.05,balanced,0.052625,356,65,attr_clean@auto,4,6,6,0.914,0.882,0.882,0.9225933662060501,0.8457260853179236,0.969,1.0,0.753,0.859,0.843,0.778,0.887,0.91,0.898
2,0.05,balanced,0.052625,356,65,attr_noisy@k,4,4,4,0.059,0.075,0.075,0.07361796530721841,0.07565058054873917,0.389,1.0,0.372,0.542,0.89,0.631,0.644,0.663,0.653
2,0.05,balanced,0.052625,356,65,attr_noisy@auto,4,7,7,0.097,0.127,0.127,0.1505283053257572,0.10942250246434077,0.479,1.0,0.361,0.53,0.845,0.64,0.661,0.641,0.651
2,0.05,balanced,0.052625,356,65,attr_all@k,4,4,4,0.395,0.434,0.434,0.4045897393347828,0.4677198508110994,0.641,1.0,0.395,0.566,0.845,0.642,0.626,0.687,0.655
2,0.05,balanced,0.052625,356,65,attr_all@auto,4,8,8,0.236,0.343,0.343,0.4272624989978506,0.286227159394067,0.655,1.0,0.463,0.633,0.832,0.653,0.728,0.698,0.713
2,0.05,balanced,0.052625,356,65,attr_oracle@k,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.99,0.921,0.823,0.981,0.986,0.983
